129667.64883518784 1740.2638888888828 
128631.28289878626 1788.4519841269778 
127796.56797649956 1873.836111111105 
127060.64756117348 1924.109126984119 
154231.11217069087 206.12936507936493 
133282.1629378392 874.3936507936509 
132316.99138697403 1023.1626984126987 
131455.34359545266 1023.3876984126987 
130480.46271848764 1146.1230158730127 
129767.92868035578 1278.9571428571387 
128661.79308844016 1788.2936507936456 
135551.58515483385 699.5853174603187 
141434.38165809592 449.505952380953 
135827.87200158788 675.8488095238108 
154519.3668740101 197.42142857142844 
157432.9690907798 163.71150793650776 
154563.6090465269 192.28571428571408 
136981.17160689103 671.1107142857159 
134554.79197346955 742.4365079365085 
177215.8253840004 18.689682539682536 
137361.734600764 576.9265873015887 
141428.02594660167 452.1865079365085 
141088.67143574124 476.8730158730168 
153225.91668881674 256.71706349206323 
129727.68369762522 1674.6325396825348 
148556.60061414188 357.2000000000002 
177196.6902562183 27.811507936507944 
163134.93855368163 137.16150793650783 
164984.5653291891 79.55436507936508 
170806.77719696495 58.06428571428574 
142730.1691478736 377.2416666666665 
140468.15566941508 484.50912698412753 
185507.33342117886 6.261507936507936 
150902.7127818224 286.80476190476156 
148551.45044881152 360.00793650793685 
138977.04977421358 510.41706349206436 
177196.75413863955 19.751984126984123 
148530.98773081397 361.02896825396846 
138979.25804185873 509.22658730158815 
137436.92642685308 574.0694444444459 
134395.5829747029 744.767063492064 
141430.25335332847 450.9960317460323 
185510.01910257214 5.464285714285714 
138987.03520462988 508.17261904761995 
184238.83958777605 16.388888888888882 
140480.80137746432 477.0968253968259 
184237.54103077302 17.61230158730158 
185504.85900098563 10.808730158730159 
140471.5301229687 479.22539682539735 
139811.47832986078 504.4884920634928 
177188.60542359637 57.692857142857186 
185505.5506312174 8.379761904761905 
149871.4069704135 325.8547619047618 
164957.0485019753 86.88849206349208 
184241.7287585194 15.198412698412696 
184247.145580394 14.05992063492063 
